genres,release_year,playtime_forever
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"action, adventure, simulation",2018,567.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1216.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,1284.0
"free to play, indie, simulation, sports",2018,642.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, indie, simulation, early access",0,6400.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
"action, adventure, casual, indie, rpg",2018,1940.0
