genres,release_year,playtime_forever,user_id
"action, adventure, simulation",2018,567.0,jmatcott
"action, adventure, simulation",2018,567.0,76561198037968477
"action, adventure, simulation",2018,567.0,simon19920
"action, adventure, simulation",2018,567.0,76561198065775099
"action, adventure, simulation",2018,567.0,Nikopiebushbush
"action, adventure, simulation",2018,567.0,76561198083597316
"action, adventure, simulation",2018,567.0,76561198010803538
"action, adventure, simulation",2018,567.0,smith1912
"action, adventure, simulation",2018,567.0,smith1912
"action, adventure, simulation",2018,567.0,smokeypsd
"action, adventure, simulation",2018,567.0,76561198063816800
"action, adventure, simulation",2018,567.0,snubbo
"action, adventure, simulation",2018,567.0,tosholotomotoho
"action, adventure, simulation",2018,567.0,76561198031290502
"action, adventure, simulation",2018,567.0,76561198011518463
"action, adventure, simulation",2018,567.0,loosemoose1
"action, adventure, simulation",2018,567.0,zomgCoBfAce
"action, adventure, simulation",2018,567.0,76561197997129113
"action, adventure, simulation",2018,567.0,76561198169374360
"action, adventure, simulation",2018,567.0,76561198054189921
"action, adventure, simulation",2018,567.0,Taariqamozilla
"action, adventure, simulation",2018,567.0,temere
"action, adventure, simulation",2018,567.0,thatfiloguy
"action, adventure, simulation",2018,567.0,76561198092791856
"action, adventure, simulation",2018,567.0,ninjaraiden
"action, adventure, simulation",2018,567.0,76561198038741062
"action, adventure, simulation",2018,567.0,theAWpine
"action, adventure, simulation",2018,567.0,76561198094973095
"action, adventure, simulation",2018,567.0,totgod
"action, adventure, simulation",2018,567.0,tironacachola
"action, adventure, simulation",2018,567.0,HuskyWaffle
"action, adventure, simulation",2018,567.0,76561198059346705
"action, adventure, simulation",2018,567.0,76561198035287574
"action, adventure, simulation",2018,567.0,TheOneAndOnlyVinylScratch
"action, adventure, simulation",2018,567.0,VTG_Dark_Boy
"action, adventure, simulation",2018,567.0,76561198077187699
"action, adventure, simulation",2018,567.0,76561198035790591
"action, adventure, simulation",2018,567.0,Epicownage234
"action, adventure, simulation",2018,567.0,steamxanbunny
"action, adventure, simulation",2018,567.0,Xboxman1012
"action, adventure, simulation",2018,567.0,thextractx
"action, adventure, simulation",2018,567.0,Jakkarinlivein
"action, adventure, simulation",2018,567.0,76561198041199233
"action, adventure, simulation",2018,567.0,ACExy
"action, adventure, simulation",2018,567.0,76561198154660282
"action, adventure, simulation",2018,567.0,76561198082256064
"action, adventure, simulation",2018,567.0,76561198063235007
"action, adventure, simulation",2018,567.0,comradebeeblebrox
"action, adventure, simulation",2018,567.0,Zender6092
"action, adventure, simulation",2018,567.0,ziggerastica6
"action, adventure, simulation",2018,567.0,kylesmithy
"action, adventure, simulation",2018,567.0,2EzRogueDH
"action, adventure, simulation",2018,567.0,AKnightOfCydonia
"action, adventure, simulation",2018,567.0,76561198015050660
"action, adventure, simulation",2018,567.0,NyanKouhai
"action, adventure, simulation",2018,567.0,Katidis
"action, adventure, simulation",2018,567.0,kitarei
"action, adventure, simulation",2018,567.0,icantwait
"action, adventure, simulation",2018,567.0,76561197971851704
"action, adventure, simulation",2018,567.0,76561197976939762
"action, adventure, simulation",2018,567.0,moutopher
"action, adventure, simulation",2018,567.0,snoe
"action, adventure, simulation",2018,567.0,jointkicker
"action, adventure, simulation",2018,567.0,justchillax
"action, adventure, simulation",2018,567.0,MrSeduce
"action, adventure, simulation",2018,567.0,76561198015943925
"action, adventure, simulation",2018,567.0,samdakilla
"action, adventure, simulation",2018,567.0,76561198021355294
"action, adventure, simulation",2018,567.0,badsama
"action, adventure, simulation",2018,567.0,lemnisca
"action, adventure, simulation",2018,567.0,76561198023508728
"action, adventure, simulation",2018,567.0,vomont
"action, adventure, simulation",2018,567.0,nikpasic
"action, adventure, simulation",2018,567.0,76561198025244374
"action, adventure, simulation",2018,567.0,G1V3M3Y0URM1LK
"action, adventure, simulation",2018,567.0,76561198026996483
"action, adventure, simulation",2018,567.0,elements616
"action, adventure, simulation",2018,567.0,SarahTaylor
"action, adventure, simulation",2018,567.0,76561198030742556
"action, adventure, simulation",2018,567.0,76561198031212089
"action, adventure, simulation",2018,567.0,Theraxel
"action, adventure, simulation",2018,567.0,tinytags7
"action, adventure, simulation",2018,567.0,Pjbear99
"action, adventure, simulation",2018,567.0,IAmSouper
"action, adventure, simulation",2018,567.0,76561198040376739
"action, adventure, simulation",2018,567.0,76561198040872590
"action, adventure, simulation",2018,567.0,76561198040965712
"action, adventure, simulation",2018,567.0,76561198042121023
"action, adventure, simulation",2018,567.0,WolfgangKillDemAll
"action, adventure, simulation",2018,567.0,damotaur
"action, adventure, simulation",2018,567.0,coztenza
"action, adventure, simulation",2018,567.0,picworthe
"action, adventure, simulation",2018,567.0,MisterSkellington
"action, adventure, simulation",2018,567.0,Schlongbergsachs
"action, adventure, simulation",2018,567.0,gunfightgamer
"action, adventure, simulation",2018,567.0,Bonk_Boy
"action, adventure, simulation",2018,567.0,76561198047638481
"action, adventure, simulation",2018,567.0,76561198047861593
"action, adventure, simulation",2018,567.0,76561198048016956
"action, adventure, simulation",2018,567.0,76561198049951905
"action, adventure, simulation",2018,567.0,FurnitureGerbil
"action, adventure, simulation",2018,567.0,76561198050299860
"action, adventure, simulation",2018,567.0,blindinglightz
"action, adventure, simulation",2018,567.0,76561198052705581
"action, adventure, simulation",2018,567.0,WEREMEMBERTHEFREEMAN
"action, adventure, simulation",2018,567.0,thekushcorner
"action, adventure, simulation",2018,567.0,aidanalvarez
"action, adventure, simulation",2018,567.0,jgjgjgjgjgjgjgjgjgjg
"action, adventure, simulation",2018,567.0,PidermanLePickle
"action, adventure, simulation",2018,567.0,pikro_99
"action, adventure, simulation",2018,567.0,masterboxxe
"action, adventure, simulation",2018,567.0,mynxyouup
"action, adventure, simulation",2018,567.0,76561198056954500
"action, adventure, simulation",2018,567.0,yoshi278
"action, adventure, simulation",2018,567.0,smellyshorts
"action, adventure, simulation",2018,567.0,76561198058095793
"action, adventure, simulation",2018,567.0,FeelingsofKnight
"action, adventure, simulation",2018,567.0,Sly_Elf
"action, adventure, simulation",2018,567.0,gocie
"action, adventure, simulation",2018,567.0,iTunes55
"action, adventure, simulation",2018,567.0,76561198059579366
"action, adventure, simulation",2018,567.0,76561198059797435
"action, adventure, simulation",2018,567.0,babaprince
"action, adventure, simulation",2018,567.0,76561198060366001
"action, adventure, simulation",2018,567.0,Gamesnature
"action, adventure, simulation",2018,567.0,xX69PuSsYsLaYeR96Xx
"action, adventure, simulation",2018,567.0,firin_meh_iazor
"action, adventure, simulation",2018,567.0,Enderkills0909
"action, adventure, simulation",2018,567.0,xedxedxedxed
"action, adventure, simulation",2018,567.0,killer81KappaKappa
"action, adventure, simulation",2018,567.0,reliquiaen
"action, adventure, simulation",2018,567.0,76561198062731795
"action, adventure, simulation",2018,567.0,76561198062787166
"action, adventure, simulation",2018,567.0,mrfoxy17
"action, adventure, simulation",2018,567.0,enVusGaming
"action, adventure, simulation",2018,567.0,76561198064341931
"action, adventure, simulation",2018,567.0,76561198064935172
"action, adventure, simulation",2018,567.0,76561198064948275
"action, adventure, simulation",2018,567.0,76561198064985698
"action, adventure, simulation",2018,567.0,76561198065120027
"action, adventure, simulation",2018,567.0,corporalecho
"action, adventure, simulation",2018,567.0,daszero
"action, adventure, simulation",2018,567.0,ItsMyMommasRecipe
"action, adventure, simulation",2018,567.0,76561198066251179
"action, adventure, simulation",2018,567.0,76561198066704836
"action, adventure, simulation",2018,567.0,chenzie
"action, adventure, simulation",2018,567.0,76561198067090020
"action, adventure, simulation",2018,567.0,76561198067607507
"action, adventure, simulation",2018,567.0,xShaxix
"action, adventure, simulation",2018,567.0,76561198068086260
"action, adventure, simulation",2018,567.0,iforgotusername
"action, adventure, simulation",2018,567.0,76561198068325461
"action, adventure, simulation",2018,567.0,76561198068356197
"action, adventure, simulation",2018,567.0,NeoZenith1
"action, adventure, simulation",2018,567.0,SavageLad
"action, adventure, simulation",2018,567.0,Hidden_Hood
"action, adventure, simulation",2018,567.0,76561198070987540
"action, adventure, simulation",2018,567.0,KyneticOfficial
"action, adventure, simulation",2018,567.0,Ticfire
"action, adventure, simulation",2018,567.0,76561198071822951
"action, adventure, simulation",2018,567.0,nathrem1
"action, adventure, simulation",2018,567.0,76561198072491476
"action, adventure, simulation",2018,567.0,76561198073145141
"action, adventure, simulation",2018,567.0,RILEYinAUS
"action, adventure, simulation",2018,567.0,ByanVEVO
"action, adventure, simulation",2018,567.0,76561198073784330
"action, adventure, simulation",2018,567.0,fruitpunchiiz
"action, adventure, simulation",2018,567.0,76561198075417014
"action, adventure, simulation",2018,567.0,teh_pwnerer_7
"action, adventure, simulation",2018,567.0,ConstantineTrading
"action, adventure, simulation",2018,567.0,chapaloko666
"action, adventure, simulation",2018,567.0,76561198077613835
"action, adventure, simulation",2018,567.0,theawesomeignaxon
"action, adventure, simulation",2018,567.0,duqdl3303
"action, adventure, simulation",2018,567.0,8721701
"action, adventure, simulation",2018,567.0,DrCptCat
"action, adventure, simulation",2018,567.0,LukeIsFukinAwesome
"action, adventure, simulation",2018,567.0,76561198079359338
"action, adventure, simulation",2018,567.0,zehterminator
"action, adventure, simulation",2018,567.0,76561198079499177
"action, adventure, simulation",2018,567.0,76561198079526431
"action, adventure, simulation",2018,567.0,76561198080270958
"action, adventure, simulation",2018,567.0,76561198080293845
"action, adventure, simulation",2018,567.0,76561198081035928
"action, adventure, simulation",2018,567.0,brucewanye208
"action, adventure, simulation",2018,567.0,76561198081436650
"action, adventure, simulation",2018,567.0,cooper_games
"action, adventure, simulation",2018,567.0,Quazzzz
"action, adventure, simulation",2018,567.0,theyonix
"action, adventure, simulation",2018,567.0,whenducksattack92
"action, adventure, simulation",2018,567.0,CaptainEKS
"action, adventure, simulation",2018,567.0,76561198085802298
"action, adventure, simulation",2018,567.0,nadrojnibor8
"action, adventure, simulation",2018,567.0,76561198086415196
"action, adventure, simulation",2018,567.0,littlekillerkalf
"action, adventure, simulation",2018,567.0,Inkybots
"action, adventure, simulation",2018,567.0,zyr0n1c
"action, adventure, simulation",2018,567.0,76561198089296397
"action, adventure, simulation",2018,567.0,URMOTHERISASPY
"action, adventure, simulation",2018,567.0,FreshDi
"action, adventure, simulation",2018,567.0,puhak
"action, adventure, simulation",2018,567.0,76561198090682676
"action, adventure, simulation",2018,567.0,theaagamer75lifestyle
"action, adventure, simulation",2018,567.0,76561198091694133
"action, adventure, simulation",2018,567.0,76561198092078915
"action, adventure, simulation",2018,567.0,C628VJF01
"action, adventure, simulation",2018,567.0,76561198092235082
"action, adventure, simulation",2018,567.0,76561198093153432
"action, adventure, simulation",2018,567.0,76561198093505849
"action, adventure, simulation",2018,567.0,76561198094039971
"action, adventure, simulation",2018,567.0,76561198095403022
"action, adventure, simulation",2018,567.0,76561198098051721
"action, adventure, simulation",2018,567.0,DiamondAthority
"action, adventure, simulation",2018,567.0,76561198098840056
"action, adventure, simulation",2018,567.0,deathplayes
"action, adventure, simulation",2018,567.0,76561198100968099
"action, adventure, simulation",2018,567.0,fightingrobot47
"action, adventure, simulation",2018,567.0,76561198101343639
"action, adventure, simulation",2018,567.0,76561198101994484
"action, adventure, simulation",2018,567.0,76561198104253058
"action, adventure, simulation",2018,567.0,76561198106204590
"action, adventure, simulation",2018,567.0,76561198106766833
"action, adventure, simulation",2018,567.0,76561198108069084
"action, adventure, simulation",2018,567.0,BOYKOOPS
"action, adventure, simulation",2018,567.0,TOMWAR1
"action, adventure, simulation",2018,567.0,76561198115695206
"action, adventure, simulation",2018,567.0,AlexJuen
"action, adventure, simulation",2018,567.0,12536475869trhgsdf
"action, adventure, simulation",2018,567.0,76561198125761464
"action, adventure, simulation",2018,567.0,76561198131557668
"action, adventure, simulation",2018,567.0,76561198146806915
"action, adventure, simulation",2018,567.0,BBiiiirr
"free to play, indie, simulation, sports",2018,1216.0,misterross
"free to play, indie, simulation, sports",2018,1216.0,76561198053608159
"free to play, indie, simulation, sports",2018,1216.0,76561197970565267
