genres,release_date,user_id,recommend,sentiment_analysis,item_id,item_name,playtime_forever
"['action', 'adventure', 'simulation']",2018,honkychonky,True,2,301520,Robocraft,739.0
"['action', 'adventure', 'simulation']",2018,76561198067799997,True,2,17410,Mirror's Edge,548.0
"['action', 'adventure', 'simulation']",2018,plowzy_,True,2,234710,Poker Night 2,158.0
"['action', 'adventure', 'simulation']",2018,PlushTurtle,True,2,252490,Rust,561.0
"['action', 'adventure', 'simulation']",2018,76561198073882111,True,2,389570,Mitos.is: The Game,1.0
"['action', 'adventure', 'simulation']",2018,76561198078584463,True,1,271290,HAWKEN,0.0
"['action', 'adventure', 'simulation']",2018,LordRascus,True,2,17410,Mirror's Edge,652.0
"['action', 'adventure', 'simulation']",2018,Rhyzak,False,2,295690,PARTICLE MACE,1.0
"['action', 'adventure', 'simulation']",2018,76561198087310986,True,2,213610,Sonic Adventure™ 2 ,0.0
"['action', 'adventure', 'simulation']",2018,SgtCwispy,True,1,200210,Realm of the Mad God,14.0
"['action', 'adventure', 'simulation']",2018,frompanem,True,2,212370,Arctic Combat,0.0
"['action', 'adventure', 'simulation']",2018,76561198025231200,True,1,212500,The Lord of the Rings Online™,0.0
"['action', 'adventure', 'simulation']",2018,Mr_samurai_man,True,1,218450,Jagged Alliance Online - Steam Edition,0.0
"['action', 'adventure', 'simulation']",2018,SeviHusky,True,1,346120,Boring Man - Online Tactical Stickman Combat,84.0
"['action', 'adventure', 'simulation']",2018,Sgt_Ciege,True,2,350450,From Bedrooms to Billions: Metal Clip,0.0
"['action', 'adventure', 'simulation']",2018,76561198049796309,True,1,413690,Pirates: Treasure Hunters,52.0
"['action', 'adventure', 'simulation']",2018,TheOfficalDiabl0,True,1,413857,CS:GO Player Profiles: markeloff - Flipsid3,0.0
"['action', 'adventure', 'simulation']",2018,76561198044666616,True,1,48000,LIMBO,0.0
"['action', 'adventure', 'simulation']",2018,Sotrung,True,1,205790,Dota 2 Test,0.0
"['action', 'adventure', 'simulation']",2018,Soulstealers,False,2,398710,Timberman,31.0
"['action', 'adventure', 'simulation']",2018,76561198057919602,True,2,304050,Trove,0.0
"['action', 'adventure', 'simulation']",2018,kicking_ass_for_the_lord,False,0,20510,S.T.A.L.K.E.R.: Clear Sky,0.0
"['action', 'adventure', 'simulation']",2018,StudioClod,True,2,113200,The Binding of Isaac,217.0
"['action', 'adventure', 'simulation']",2018,SATANASMEUGRANDECHAPA,True,2,33520,Tropico,0.0
"['action', 'adventure', 'simulation']",2018,76561198064534559,True,2,336020,Pahelika: Secret Legends,0.0
"['action', 'adventure', 'simulation']",2018,76561198097516242,True,2,413850,CS:GO Player Profiles,0.0
"['action', 'adventure', 'simulation']",2018,76561198042371996,True,2,420790,StarBreak,38.0
"['action', 'adventure', 'simulation']",2018,76561198061752173,True,2,413859,CS:GO Player Profiles: FalleN - Luminosity,0.0
"['action', 'adventure', 'simulation']",2018,thelonewolfk32,True,1,202750,Alan Wake's American Nightmare,0.0
"['action', 'adventure', 'simulation']",2018,76561198056640740,True,0,4920,Natural Selection 2,320.0
"['action', 'adventure', 'simulation']",2018,thrillder,True,1,32400,STAR WARS™: Dark Forces,0.0
"['action', 'adventure', 'simulation']",2018,76561198088209407,True,2,31100,Wallace & Gromit Ep 1: Fright of the Bumblebees,0.0
"['action', 'adventure', 'simulation']",2018,Vapas,True,0,253710,theHunter,0.0
"['action', 'adventure', 'simulation']",2018,76561198059429616,True,2,220,Half-Life 2,73.0
"['action', 'adventure', 'simulation']",2018,fung_bb,True,1,12210,Grand Theft Auto IV,3820.0
"['action', 'adventure', 'simulation']",2018,76561198071158212,True,0,6000,STAR WARS™ Republic Commando,38.0
"['action', 'adventure', 'simulation']",2018,Waylander37,True,2,203290,America's Army: Proving Grounds,8.0
"['action', 'adventure', 'simulation']",2018,76561198072830152,True,2,380600,Fishing Planet,7.0
"['action', 'adventure', 'simulation']",2018,Wdsy,True,0,243870,Tom Clancy's Ghost Recon Phantoms - NA,669.0
"['action', 'adventure', 'simulation']",2018,carterbegrie,True,2,287100,Chaos Domain,0.0
"['action', 'adventure', 'simulation']",2018,76561198094362866,False,2,212160,Vindictus,115.0
"['action', 'adventure', 'simulation']",2018,TheZomyo,True,0,243870,Tom Clancy's Ghost Recon Phantoms - NA,410.0
"['action', 'adventure', 'simulation']",2018,leherplederp,True,2,291550,Brawlhalla,79.0
"['action', 'adventure', 'simulation']",2018,EnduringCircle,True,2,208090,Loadout,1186.0
"['action', 'adventure', 'simulation']",2018,76561198043456895,True,0,287390,Metro: Last Light Redux,1076.0
"['action', 'adventure', 'simulation']",2018,76561197967664049,True,2,356670,Spooky's Jump Scare Mansion,64.0
"['action', 'adventure', 'simulation']",2018,76561198063100139,True,1,99910,Puzzle Pirates,357.0
"['action', 'adventure', 'simulation']",2018,calldogedoggie,True,2,203290,America's Army: Proving Grounds,124.0
"['action', 'adventure', 'simulation']",2018,76561198050051190,True,2,313740,Sakura Spirit,159.0
"['action', 'adventure', 'simulation']",2018,76561198085285121,False,0,291550,Brawlhalla,258.0
"['action', 'adventure', 'simulation']",2018,76561198067429032,True,1,234140,Mad Max,986.0
"['action', 'adventure', 'simulation']",2018,CharlesMcknightly,True,2,458060,Drusilla Dreams,7.0
"['action', 'adventure', 'simulation']",2018,JiAltair,True,2,219150,Hotline Miami,0.0
"['action', 'adventure', 'simulation']",2018,76561197969020980,True,2,12240,Grand Theft Auto: Vice City,0.0
"['action', 'adventure', 'simulation']",2018,76561198063316459,True,2,227300,Euro Truck Simulator 2,466.0
"['action', 'adventure', 'simulation']",2018,76561198063316459,True,2,264710,Subnautica,665.0
"['action', 'adventure', 'simulation']",2018,76561198072782272,True,2,730,Counter-Strike: Global Offensive,57204.0
"['action', 'adventure', 'simulation']",2018,utarran,True,0,225600,Blade Symphony,210.0
"['action', 'adventure', 'simulation']",2018,76561198078007369,True,2,72850,The Elder Scrolls V: Skyrim,11279.0
"['action', 'adventure', 'simulation']",2018,SgazyRQ,True,2,393380,Squad,35.0
"['action', 'adventure', 'simulation']",2018,I_Was_Just_In_Beaver,True,2,458250,CS:GO Player Profiles: karrigan - Astralis,0.0
"['action', 'adventure', 'simulation']",2018,KlaudC,True,0,458260,CS:GO Player Profiles: pashaBiceps - Virtus.Pro,0.0
"['action', 'adventure', 'simulation']",2018,_Harbinger_,True,2,205790,Dota 2 Test,1.0
"['action', 'adventure', 'simulation']",2018,AquilliusRanger,True,0,369200,Ghost in the Shell Stand Alone Complex First Assault Online,4.0
"['action', 'adventure', 'simulation']",2018,Slavishbear,True,1,3590,Plants vs. Zombies: Game of the Year,4091.0
"['action', 'adventure', 'simulation']",2018,76561198094224872,True,2,268750,Magicite,1773.0
"['action', 'adventure', 'simulation']",2018,76561198094224872,True,2,55140,MX vs. ATV Reflex,0.0
"['action', 'adventure', 'simulation']",2018,76561198061759775,True,2,238460,BattleBlock Theater,1229.0
"['action', 'adventure', 'simulation']",2018,chrizzleyau,True,0,2640,Call of Duty: United Offensive,0.0
"['action', 'adventure', 'simulation']",2018,76561198052612696,True,1,238430,Contagion,576.0
"['action', 'adventure', 'simulation']",2018,KerrisB,True,2,730,Counter-Strike: Global Offensive,19409.0
"['action', 'adventure', 'simulation']",2018,foxer007,True,1,9480,Saints Row 2,0.0
"['action', 'adventure', 'simulation']",2018,ansalsrb,True,1,355950,Age of Empires II HD: The African Kingdoms,0.0
"['action', 'adventure', 'simulation']",2018,GlaLoid,True,1,33930,Arma 2: Operation Arrowhead,110388.0
"['action', 'adventure', 'simulation']",2018,76561198158373858,True,2,497810,CS:GO Player Profiles: Fer - SK Gaming,0.0
"['action', 'adventure', 'simulation']",2018,76561198045155762,True,2,215670,Home,8.0
"['action', 'adventure', 'simulation']",2018,76561198089540481,True,2,251430,The Inner World,126.0
"['action', 'adventure', 'simulation']",2018,darkroblox92,True,2,317410,Color Symphony,5.0
"['action', 'adventure', 'simulation']",2018,basedfroggo,True,1,387860,the static speaks my name,7.0
"['action', 'adventure', 'simulation']",2018,bhim_a_saurus,True,2,17470,Dead Space,0.0
"['action', 'adventure', 'simulation']",2018,GameBrak,True,1,22330,The Elder Scrolls IV: Oblivion ,1.0
"['action', 'adventure', 'simulation']",2018,westy38,True,2,222880,Insurgency,94.0
"['action', 'adventure', 'simulation']",2018,76561198074937155,True,2,219640,Chivalry: Medieval Warfare,202.0
"['action', 'adventure', 'simulation']",2018,76561198072225497,True,1,238960,Path of Exile,202.0
"['action', 'adventure', 'simulation']",2018,76561198055541539,True,2,297000,Heroes of Might & Magic III - HD Edition,431.0
"['action', 'adventure', 'simulation']",2018,Admastvia,True,2,427270,Orcs Must Die! Unchained,62.0
"['action', 'adventure', 'simulation']",2018,pikungza,True,1,413690,Pirates: Treasure Hunters,20.0
"['action', 'adventure', 'simulation']",2018,76561198054686826,True,2,433850,H1Z1: King of the Kill,4625.0
"['action', 'adventure', 'simulation']",2018,goryshark,True,0,271590,Grand Theft Auto V,35524.0
"['action', 'adventure', 'simulation']",2018,Andalel,True,1,346680,Black Mesa Dedicated Server,0.0
"['action', 'adventure', 'simulation']",2018,76561198021851822,True,2,410210,Ampersand,1013.0
"['action', 'adventure', 'simulation']",2018,76561198067361221,True,2,469990,NEKOPALIVE,0.0
"['action', 'adventure', 'simulation']",2018,76561198053761623,True,2,550,Left 4 Dead 2,2723.0
"['action', 'adventure', 'simulation']",2018,Dragonzarefriendly,True,2,65740,Carrier Command: Gaea Mission,3835.0
"['action', 'adventure', 'simulation']",2018,09879655452567,True,2,65780,Arma: Gold Edition,895.0
"['action', 'adventure', 'simulation']",2018,76561198058168124,True,2,10,Counter-Strike,20.0
"['action', 'adventure', 'simulation']",2018,76561198094656207,True,2,35700,Trine,54.0
"['action', 'adventure', 'simulation']",2018,76561198072940782,True,1,409710,BioShock Remastered,0.0
"['action', 'adventure', 'simulation']",2018,Fagola69,True,0,203290,America's Army: Proving Grounds,43.0
"['action', 'adventure', 'simulation']",2018,76561198046362843,True,2,107410,Arma 3,268.0
"['action', 'adventure', 'simulation']",2018,76561198091404694,True,0,100,Counter-Strike: Condition Zero Deleted Scenes,0.0
"['action', 'adventure', 'simulation']",2018,76561198045613225,True,2,420,Half-Life 2: Episode Two,0.0
"['action', 'adventure', 'simulation']",2018,76561198079374078,True,1,363970,Clicker Heroes,0.0
"['action', 'adventure', 'simulation']",2018,76561198022975113,True,2,247020,"Cook, Serve, Delicious!",648.0
"['action', 'adventure', 'simulation']",2018,akopinoy,False,1,2420,The Ship Single Player,0.0
"['action', 'adventure', 'simulation']",2018,azzwraith,True,0,304930,Unturned,78.0
"['action', 'adventure', 'simulation']",2018,theboodge,True,0,109600,Neverwinter,3.0
"['action', 'adventure', 'simulation']",2018,GalaxyExcalibur,True,2,227240,Construct 2 Free,0.0
"['action', 'adventure', 'simulation']",2018,pabloagecrash,True,0,230410,Warframe,142589.0
"['action', 'adventure', 'simulation']",2018,BlockStabFatality,True,2,65980,Sid Meier's Civilization: Beyond Earth,3986.0
"['action', 'adventure', 'simulation']",2018,FreemanSt,True,1,70000,Dino D-Day,97.0
"['action', 'adventure', 'simulation']",2018,caaake,True,2,244450,Men of War: Assault Squad 2,163.0
"['action', 'adventure', 'simulation']",2018,76561198092063339,True,2,8980,Borderlands,925.0
"['action', 'adventure', 'simulation']",2018,76561198031668524,True,2,205790,Dota 2 Test,0.0
"['action', 'adventure', 'simulation']",2018,76561198033432863,True,2,11450,Overlord,2.0
"['action', 'adventure', 'simulation']",2018,monkeyboils,True,2,242920,Banished,583.0
"['action', 'adventure', 'simulation']",2018,ch0na1171za,True,2,210770,Sanctum 2,273.0
"['action', 'adventure', 'simulation']",2018,assasssin,True,2,55230,Saints Row: The Third,2110.0
"['action', 'adventure', 'simulation']",2018,76561198043408346,True,0,33910,Arma 2,291.0
"['action', 'adventure', 'simulation']",2018,Angon,False,0,32430,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,562.0
"['action', 'adventure', 'simulation']",2018,spamgms,True,2,268870,Satellite Reign,205.0
"['action', 'adventure', 'simulation']",2018,76561198031692988,False,1,377160,Fallout 4,6360.0
"['action', 'adventure', 'simulation']",2018,76561198052398041,True,1,211160,Viking: Battle for Asgard,0.0
"['action', 'adventure', 'simulation']",2018,whatreyouevendoing,True,2,42700,Call of Duty: Black Ops,92.0
"['action', 'adventure', 'simulation']",2018,cooldbzsaiyan,True,1,39000,Moonbase Alpha,59.0
"['action', 'adventure', 'simulation']",2018,SouthernCrux,True,2,10500,Empire: Total War,2561.0
"['action', 'adventure', 'simulation']",2018,76561198023152575,True,2,24790,Command and Conquer 3: Tiberium Wars,1052.0
"['action', 'adventure', 'simulation']",2018,OptioMajoris,True,2,34830,Sniper: Ghost Warrior,248.0
"['action', 'adventure', 'simulation']",2018,dokutora,False,0,323060,Tharsis,77.0
"['action', 'adventure', 'simulation']",2018,76561198075900533,True,2,550,Left 4 Dead 2,2020.0
"['action', 'adventure', 'simulation']",2018,DazzaLCFC,False,2,346120,Boring Man - Online Tactical Stickman Combat,8.0
"['action', 'adventure', 'simulation']",2018,76561198053454865,True,2,4000,Garry's Mod,244352.0
"['action', 'adventure', 'simulation']",2018,76561198057685527,True,2,317400,Portal Stories: Mel,45.0
"['action', 'adventure', 'simulation']",2018,deadawesome,True,2,550,Left 4 Dead 2,1539.0
"['action', 'adventure', 'simulation']",2018,denglong,True,1,340,Half-Life 2: Lost Coast,83.0
"['action', 'adventure', 'simulation']",2018,therealmrandersen,True,1,65780,Arma: Gold Edition,0.0
"['action', 'adventure', 'simulation']",2018,76561198058128702,True,2,8500,EVE Online,75.0
"['action', 'adventure', 'simulation']",2018,76561198009225993,True,2,91310,Dead Island,382.0
"['action', 'adventure', 'simulation']",2018,Dolfinius,True,1,302250,Manhunter,0.0
"['action', 'adventure', 'simulation']",2018,76561197997215324,True,1,227700,Firefall,1.0
"['action', 'adventure', 'simulation']",2018,Doobuboo,True,1,17390,Spore,679.0
"['action', 'adventure', 'simulation']",2018,76561198094174176,True,1,8210,Sam & Max 102: Situation: Comedy,548.0
"['action', 'adventure', 'simulation']",2018,210396,True,2,224540,Ace of Spades,1270.0
"['action', 'adventure', 'simulation']",2018,phantom9120,True,2,298110,Far Cry 4,641.0
"['action', 'adventure', 'simulation']",2018,EliteCookies,True,2,301520,Robocraft,0.0
"['action', 'adventure', 'simulation']",2018,ellioshow,True,2,360,Half-Life Deathmatch: Source,0.0
"['action', 'adventure', 'simulation']",2018,EpicDemoManHasKitteh,True,0,237310,Elsword,16.0
"['action', 'adventure', 'simulation']",2018,76561198071717436,True,2,270550,Yet Another Zombie Defense,145.0
"['action', 'adventure', 'simulation']",2018,Failkills007,True,2,301520,Robocraft,379.0
"['action', 'adventure', 'simulation']",2018,Mezlinthedrezzin,True,2,209160,Call of Duty: Ghosts,913.0
"['action', 'adventure', 'simulation']",2018,rayoz12,False,0,291550,Brawlhalla,1500.0
"['action', 'adventure', 'simulation']",2018,FashionPolice,True,1,222880,Insurgency,89.0
"['action', 'adventure', 'simulation']",2018,76561198027754729,True,2,41070,Serious Sam 3: BFE,0.0
"['action', 'adventure', 'simulation']",2018,DlDDs,True,1,340150,Basement,388.0
"['action', 'adventure', 'simulation']",2018,freedomee,True,2,391460,WARMODE,0.0
"['action', 'adventure', 'simulation']",2018,76561198086934889,True,1,259300,Earth 2150: Lost Souls,0.0
"['action', 'adventure', 'simulation']",2018,Sansthespoopyskeleton,True,2,208090,Loadout,0.0
"['action', 'adventure', 'simulation']",2018,76561197997197174,True,2,206420,Saints Row IV,1480.0
"['action', 'adventure', 'simulation']",2018,76561198039290125,True,1,215080,WAKFU,27931.0
"['action', 'adventure', 'simulation']",2018,76561198069297632,True,1,223530,Left 4 Dead 2 Beta,0.0
"['action', 'adventure', 'simulation']",2018,hippontherun,True,2,301480,GEARCRACK Arena,11.0
"['action', 'adventure', 'simulation']",2018,76561198042465147,True,2,2630,Call of Duty 2,478.0
"['action', 'adventure', 'simulation']",2018,hyperion_7312,True,0,12210,Grand Theft Auto IV,1495.0
"['action', 'adventure', 'simulation']",2018,76561198058418029,True,1,411181,Dota 2 Player Profiles: EG - Suma1L,0.0
"['action', 'adventure', 'simulation']",2018,76561198074377542,True,2,411187,Dota 2 Player Profiles: Complexity - zfreek,0.0
"['action', 'adventure', 'simulation']",2018,httpPSGareBADsameASarsenal,True,2,411192,Dota 2 Player Profiles: TeamSecret - S4,0.0
"['action', 'adventure', 'simulation']",2018,76561198043936220,True,2,413854,CS:GO Player Profiles: olofmeister - fnatic,0.0
"['action', 'adventure', 'simulation']",2018,76561198057845832,True,2,218740,Pid ,12.0
"['action', 'adventure', 'simulation']",2018,immunity,True,2,34270,SEGA Mega Drive & Genesis Classics,0.0
"['action', 'adventure', 'simulation']",2018,76561198085728306,True,2,394690,Tower Unite,1272.0
"['action', 'adventure', 'simulation']",2018,76561198136186637,True,0,10190,Call of Duty: Modern Warfare 2 - Multiplayer,0.0
"['action', 'adventure', 'simulation']",2018,ButtBurger2,True,0,240,Counter-Strike: Source,113197.0
"['action', 'adventure', 'simulation']",2018,jarvgrimr,True,0,9480,Saints Row 2,6310.0
"['action', 'adventure', 'simulation']",2018,autismcentral,True,0,362300,H1Z1: Just Survive Test Server,0.0
"['action', 'adventure', 'simulation']",2018,JesseKayfabe,True,2,205790,Dota 2 Test,341.0
"['action', 'adventure', 'simulation']",2018,djreap3r,True,1,222900,Dead Island: Epidemic,71.0
"['action', 'adventure', 'simulation']",2018,DankHades,True,2,400,Portal,412.0
